elevation_deg,v_rel_kmps,modulation,n_nodes,PER_pct,RSSI_dBm,SNR_dB,distance_km,kappa,doppler_hz,visibility_window_s,toa_s,max_packets_in_window,n_mc_draws,source
15,10.0,DR8,10000,100.0,-121.2198,19.8732,1993.84,4.0482,28933.33,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,10.0,DR8,50000,100.0,-121.1149,19.9782,1993.84,4.0482,28933.33,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,10.0,DR8,100000,100.0,-121.4169,19.6761,1993.84,4.0482,28933.33,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,10.0,DR8,150000,100.0,-121.3696,19.7234,1993.84,4.0482,28933.33,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,10.0,DR9,1000,100.0,-121.2545,19.8385,1993.84,4.0482,28933.33,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,10.0,DR9,10000,100.0,-121.3786,19.7145,1993.84,4.0482,28933.33,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,10.0,DR9,50000,100.0,-121.2345,19.8585,1993.84,4.0482,28933.33,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,10.0,DR9,100000,100.0,-121.2815,19.8115,1993.84,4.0482,28933.33,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,10.0,DR9,150000,100.0,-121.4273,19.6657,1993.84,4.0482,28933.33,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,15.0,SF7,1000,100.0,-121.3116,-4.3034,1993.84,4.0482,43400.0,527.0,0.0412,127,1000,hybrid_simulator_v3_aggregated
15,15.0,SF7,10000,100.0,-121.3319,-4.3238,1993.84,4.0482,43400.0,527.0,0.0412,127,1000,hybrid_simulator_v3_aggregated
15,15.0,SF7,50000,100.0,-121.4016,-4.3935,1993.84,4.0482,43400.0,527.0,0.0412,127,1000,hybrid_simulator_v3_aggregated
15,15.0,SF7,100000,100.0,-121.2645,-4.2564,1993.84,4.0482,43400.0,527.0,0.0412,127,1000,hybrid_simulator_v3_aggregated
15,15.0,SF7,150000,100.0,-121.4556,-4.4475,1993.84,4.0482,43400.0,527.0,0.0412,127,1000,hybrid_simulator_v3_aggregated
15,15.0,SF8,1000,100.0,-121.3817,-4.3736,1993.84,4.0482,43400.0,527.0,0.0722,73,1000,hybrid_simulator_v3_aggregated
15,15.0,SF8,10000,100.0,-121.3103,-4.3021,1993.84,4.0482,43400.0,527.0,0.0722,73,1000,hybrid_simulator_v3_aggregated
15,15.0,SF8,50000,100.0,-121.3615,-4.3533,1993.84,4.0482,43400.0,527.0,0.0722,73,1000,hybrid_simulator_v3_aggregated
15,15.0,SF8,100000,100.0,-121.4375,-4.4294,1993.84,4.0482,43400.0,527.0,0.0722,73,1000,hybrid_simulator_v3_aggregated
15,15.0,SF8,150000,100.0,-121.3879,-4.3798,1993.84,4.0482,43400.0,527.0,0.0722,73,1000,hybrid_simulator_v3_aggregated
15,15.0,SF9,1000,100.0,-121.2921,-4.284,1993.84,4.0482,43400.0,527.0,0.1444,36,1000,hybrid_simulator_v3_aggregated
15,15.0,SF9,10000,100.0,-121.2095,-4.2014,1993.84,4.0482,43400.0,527.0,0.1444,36,1000,hybrid_simulator_v3_aggregated
15,15.0,SF9,50000,100.0,-121.2336,-4.2255,1993.84,4.0482,43400.0,527.0,0.1444,36,1000,hybrid_simulator_v3_aggregated
15,15.0,SF9,100000,100.0,-121.3494,-4.3413,1993.84,4.0482,43400.0,527.0,0.1444,36,1000,hybrid_simulator_v3_aggregated
15,15.0,SF9,150000,100.0,-121.2479,-4.2398,1993.84,4.0482,43400.0,527.0,0.1444,36,1000,hybrid_simulator_v3_aggregated
15,15.0,SF10,1000,100.0,-121.3012,-4.2931,1993.84,4.0482,43400.0,527.0,0.2888,18,1000,hybrid_simulator_v3_aggregated
15,15.0,SF10,10000,100.0,-121.3848,-4.3767,1993.84,4.0482,43400.0,527.0,0.2888,18,1000,hybrid_simulator_v3_aggregated
15,15.0,SF10,50000,100.0,-121.3417,-4.3336,1993.84,4.0482,43400.0,527.0,0.2888,18,1000,hybrid_simulator_v3_aggregated
15,15.0,SF10,100000,100.0,-121.1896,-4.1815,1993.84,4.0482,43400.0,527.0,0.2888,18,1000,hybrid_simulator_v3_aggregated
15,15.0,SF10,150000,100.0,-121.3064,-4.2983,1993.84,4.0482,43400.0,527.0,0.2888,18,1000,hybrid_simulator_v3_aggregated
15,15.0,SF11,1000,100.0,-121.2134,-4.2052,1993.84,4.0482,43400.0,527.0,0.5775,9,1000,hybrid_simulator_v3_aggregated
15,15.0,SF11,10000,100.0,-121.3497,-4.3416,1993.84,4.0482,43400.0,527.0,0.5775,9,1000,hybrid_simulator_v3_aggregated
15,15.0,SF11,50000,100.0,-121.1433,-4.1352,1993.84,4.0482,43400.0,527.0,0.5775,9,1000,hybrid_simulator_v3_aggregated
15,15.0,SF11,100000,100.0,-121.2442,-4.236,1993.84,4.0482,43400.0,527.0,0.5775,9,1000,hybrid_simulator_v3_aggregated
15,15.0,SF11,150000,100.0,-121.2615,-4.2534,1993.84,4.0482,43400.0,527.0,0.5775,9,1000,hybrid_simulator_v3_aggregated
15,15.0,SF12,1000,100.0,-121.0347,-4.0266,1993.84,4.0482,43400.0,527.0,0.9912,5,1000,hybrid_simulator_v3_aggregated
15,15.0,SF12,10000,100.0,-121.5257,-4.5176,1993.84,4.0482,43400.0,527.0,0.9912,5,1000,hybrid_simulator_v3_aggregated
15,15.0,SF12,50000,100.0,-121.3846,-4.3765,1993.84,4.0482,43400.0,527.0,0.9912,5,1000,hybrid_simulator_v3_aggregated
15,15.0,SF12,100000,100.0,-121.4688,-4.4606,1993.84,4.0482,43400.0,527.0,0.9912,5,1000,hybrid_simulator_v3_aggregated
15,15.0,SF12,150000,100.0,-121.2585,-4.2504,1993.84,4.0482,43400.0,527.0,0.9912,5,1000,hybrid_simulator_v3_aggregated
15,15.0,DR8,1000,100.0,-121.3267,19.7663,1993.84,4.0482,43400.0,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,15.0,DR8,10000,100.0,-121.1857,19.9073,1993.84,4.0482,43400.0,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,15.0,DR8,50000,100.0,-121.431,19.662,1993.84,4.0482,43400.0,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,15.0,DR8,100000,100.0,-121.3769,19.7161,1993.84,4.0482,43400.0,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,15.0,DR8,150000,100.0,-121.1421,19.951,1993.84,4.0482,43400.0,527.0,1.3144,4,1000,hybrid_simulator_v3_aggregated
15,15.0,DR9,1000,100.0,-121.239,19.854,1993.84,4.0482,43400.0,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,15.0,DR9,10000,100.0,-121.2681,19.8249,1993.84,4.0482,43400.0,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,15.0,DR9,50000,100.0,-121.2429,19.8501,1993.84,4.0482,43400.0,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,15.0,DR9,100000,100.0,-121.301,19.792,1993.84,4.0482,43400.0,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
15,15.0,DR9,150000,100.0,-121.4856,19.6074,1993.84,4.0482,43400.0,527.0,0.7749,6,1000,hybrid_simulator_v3_aggregated
20,0.0,SF7,1000,6.4,-119.291,-2.2829,1732.24,5.4524,0.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,0.0,SF7,10000,29.9,-119.4397,-2.4315,1732.24,5.4524,0.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,0.0,SF7,50000,81.2,-119.474,-2.4659,1732.24,5.4524,0.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,0.0,SF7,100000,96.2,-119.3626,-2.3545,1732.24,5.4524,0.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,0.0,SF7,150000,99.2,-119.4037,-2.3956,1732.24,5.4524,0.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,0.0,SF8,1000,7.0,-119.4407,-2.4326,1732.24,5.4524,0.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,0.0,SF8,10000,47.4,-119.4195,-2.4114,1732.24,5.4524,0.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,0.0,SF8,50000,94.2,-119.2734,-2.2653,1732.24,5.4524,0.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,0.0,SF8,100000,99.5,-119.4584,-2.4503,1732.24,5.4524,0.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,0.0,SF8,150000,100.0,-119.3771,-2.369,1732.24,5.4524,0.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,0.0,SF9,1000,9.3,-119.4802,-2.4721,1732.24,5.4524,0.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,0.0,SF9,10000,67.8,-119.5782,-2.5701,1732.24,5.4524,0.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,0.0,SF9,50000,99.2,-119.4502,-2.4421,1732.24,5.4524,0.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,0.0,SF9,100000,100.0,-119.4448,-2.4367,1732.24,5.4524,0.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,0.0,SF9,150000,100.0,-119.3887,-2.3806,1732.24,5.4524,0.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,0.0,SF10,1000,18.1,-119.4116,-2.4035,1732.24,5.4524,0.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,0.0,SF10,10000,89.7,-119.3932,-2.3851,1732.24,5.4524,0.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,0.0,SF10,50000,100.0,-119.6065,-2.5983,1732.24,5.4524,0.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,0.0,SF10,100000,100.0,-119.3168,-2.3087,1732.24,5.4524,0.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,0.0,SF10,150000,100.0,-119.5189,-2.5107,1732.24,5.4524,0.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,0.0,SF11,1000,37.0,-119.4553,-2.4471,1732.24,5.4524,0.0,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,0.0,SF11,10000,99.2,-119.4197,-2.4115,1732.24,5.4524,0.0,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,0.0,SF11,50000,100.0,-119.3381,-2.33,1732.24,5.4524,0.0,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,0.0,SF11,100000,100.0,-119.5005,-2.4923,1732.24,5.4524,0.0,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,0.0,SF11,150000,100.0,-119.4443,-2.4362,1732.24,5.4524,0.0,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,0.0,SF12,1000,52.0,-119.4307,-2.4226,1732.24,5.4524,0.0,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,0.0,SF12,10000,99.8,-119.4222,-2.4141,1732.24,5.4524,0.0,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,0.0,SF12,50000,100.0,-119.4909,-2.4828,1732.24,5.4524,0.0,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,0.0,SF12,100000,100.0,-119.4233,-2.4152,1732.24,5.4524,0.0,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,0.0,SF12,150000,100.0,-119.4342,-2.4261,1732.24,5.4524,0.0,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,0.0,DR8,1000,0.0001,-119.3462,21.7469,1732.24,5.4524,0.0,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,0.0,DR8,10000,0.1916,-119.4023,21.6907,1732.24,5.4524,0.0,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,0.0,DR8,50000,13.9463,-119.5593,21.5338,1732.24,5.4524,0.0,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,0.0,DR8,100000,53.3983,-119.5863,21.5067,1732.24,5.4524,0.0,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,0.0,DR8,150000,82.7255,-119.5417,21.5513,1732.24,5.4524,0.0,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,0.0,DR9,1000,0.0024,-119.4674,21.6256,1732.24,5.4524,0.0,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,0.0,DR9,10000,1.1235,-119.4864,21.6066,1732.24,5.4524,0.0,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,0.0,DR9,50000,21.4406,-119.48,21.613,1732.24,5.4524,0.0,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,0.0,DR9,100000,53.5428,-119.3224,21.7706,1732.24,5.4524,0.0,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,0.0,DR9,150000,76.0514,-119.2549,21.8381,1732.24,5.4524,0.0,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,2.0,SF7,1000,6.1,-119.3345,-2.3264,1732.24,5.4524,5786.67,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,2.0,SF7,10000,28.3,-119.286,-2.2779,1732.24,5.4524,5786.67,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,2.0,SF7,50000,79.1,-119.56,-2.5519,1732.24,5.4524,5786.67,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,2.0,SF7,100000,95.1,-119.3307,-2.3225,1732.24,5.4524,5786.67,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,2.0,SF7,150000,99.0,-119.3471,-2.339,1732.24,5.4524,5786.67,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,2.0,SF8,1000,6.0,-119.3861,-2.3779,1732.24,5.4524,5786.67,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,2.0,SF8,10000,41.3,-119.4334,-2.4253,1732.24,5.4524,5786.67,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,2.0,SF8,50000,92.8,-119.3902,-2.3821,1732.24,5.4524,5786.67,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,2.0,SF8,100000,99.5,-119.3867,-2.3785,1732.24,5.4524,5786.67,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,2.0,SF8,150000,99.9,-119.3645,-2.3564,1732.24,5.4524,5786.67,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,2.0,SF9,1000,12.3,-119.3053,-2.2971,1732.24,5.4524,5786.67,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,2.0,SF9,10000,66.1,-119.4634,-2.4552,1732.24,5.4524,5786.67,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,2.0,SF9,50000,98.8,-119.6334,-2.6252,1732.24,5.4524,5786.67,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,2.0,SF9,100000,100.0,-119.3415,-2.3334,1732.24,5.4524,5786.67,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,2.0,SF9,150000,100.0,-119.3071,-2.299,1732.24,5.4524,5786.67,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,2.0,SF10,1000,18.5,-119.5007,-2.4926,1732.24,5.4524,5786.67,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,2.0,SF10,10000,87.1,-119.3183,-2.3102,1732.24,5.4524,5786.67,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,2.0,SF10,50000,100.0,-119.3565,-2.3484,1732.24,5.4524,5786.67,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,2.0,SF10,100000,100.0,-119.2605,-2.2524,1732.24,5.4524,5786.67,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,2.0,SF10,150000,100.0,-119.5141,-2.506,1732.24,5.4524,5786.67,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,2.0,SF11,1000,37.5,-119.4514,-2.4433,1732.24,5.4524,5786.67,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,2.0,SF11,10000,98.7,-119.4286,-2.4204,1732.24,5.4524,5786.67,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,2.0,SF11,50000,100.0,-119.4646,-2.4565,1732.24,5.4524,5786.67,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,2.0,SF11,100000,100.0,-119.4823,-2.4742,1732.24,5.4524,5786.67,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,2.0,SF11,150000,100.0,-119.5375,-2.5293,1732.24,5.4524,5786.67,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,2.0,SF12,1000,100.0,-119.3987,-2.3905,1732.24,5.4524,5786.67,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,2.0,SF12,10000,100.0,-119.4763,-2.4682,1732.24,5.4524,5786.67,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,2.0,SF12,50000,100.0,-119.4624,-2.4543,1732.24,5.4524,5786.67,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,2.0,SF12,100000,100.0,-119.3562,-2.3481,1732.24,5.4524,5786.67,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,2.0,SF12,150000,100.0,-119.4732,-2.4651,1732.24,5.4524,5786.67,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,2.0,DR8,1000,0.0001,-119.4658,21.6272,1732.24,5.4524,5786.67,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,2.0,DR8,10000,0.1916,-119.4091,21.6839,1732.24,5.4524,5786.67,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,2.0,DR8,50000,13.9463,-119.4202,21.6728,1732.24,5.4524,5786.67,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,2.0,DR8,100000,53.3983,-119.5353,21.5578,1732.24,5.4524,5786.67,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,2.0,DR8,150000,82.7255,-119.3241,21.7689,1732.24,5.4524,5786.67,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,2.0,DR9,1000,0.0024,-119.3491,21.7439,1732.24,5.4524,5786.67,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,2.0,DR9,10000,1.1235,-119.4614,21.6316,1732.24,5.4524,5786.67,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,2.0,DR9,50000,21.4406,-119.3433,21.7498,1732.24,5.4524,5786.67,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,2.0,DR9,100000,53.5428,-119.4915,21.6015,1732.24,5.4524,5786.67,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,2.0,DR9,150000,76.0514,-119.4687,21.6243,1732.24,5.4524,5786.67,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,4.0,SF7,1000,7.9,-119.4873,-2.4792,1732.24,5.4524,11573.33,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,4.0,SF7,10000,31.3,-119.4165,-2.4084,1732.24,5.4524,11573.33,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,4.0,SF7,50000,79.8,-119.3331,-2.3249,1732.24,5.4524,11573.33,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,4.0,SF7,100000,95.5,-119.317,-2.3089,1732.24,5.4524,11573.33,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,4.0,SF7,150000,99.6,-119.3715,-2.3634,1732.24,5.4524,11573.33,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,4.0,SF8,1000,100.0,-119.4183,-2.4101,1732.24,5.4524,11573.33,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,4.0,SF8,10000,100.0,-119.4301,-2.4219,1732.24,5.4524,11573.33,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,4.0,SF8,50000,100.0,-119.3395,-2.3313,1732.24,5.4524,11573.33,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,4.0,SF8,100000,100.0,-119.3875,-2.3794,1732.24,5.4524,11573.33,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,4.0,SF8,150000,100.0,-119.3801,-2.372,1732.24,5.4524,11573.33,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,4.0,SF9,1000,100.0,-119.3784,-2.3702,1732.24,5.4524,11573.33,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,4.0,SF9,10000,100.0,-119.3886,-2.3804,1732.24,5.4524,11573.33,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,4.0,SF9,50000,100.0,-119.4864,-2.4782,1732.24,5.4524,11573.33,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,4.0,SF9,100000,100.0,-119.4294,-2.4213,1732.24,5.4524,11573.33,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,4.0,SF9,150000,100.0,-119.4634,-2.4552,1732.24,5.4524,11573.33,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,4.0,SF10,1000,100.0,-119.3314,-2.3233,1732.24,5.4524,11573.33,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,4.0,SF10,10000,100.0,-119.2967,-2.2885,1732.24,5.4524,11573.33,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,4.0,SF10,50000,100.0,-119.5042,-2.496,1732.24,5.4524,11573.33,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,4.0,SF10,100000,100.0,-119.2602,-2.252,1732.24,5.4524,11573.33,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,4.0,SF10,150000,100.0,-119.4062,-2.3981,1732.24,5.4524,11573.33,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,4.0,SF11,1000,100.0,-119.5602,-2.5521,1732.24,5.4524,11573.33,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,4.0,SF11,10000,100.0,-119.3668,-2.3586,1732.24,5.4524,11573.33,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,4.0,SF11,50000,100.0,-119.4236,-2.4155,1732.24,5.4524,11573.33,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,4.0,SF11,100000,100.0,-119.3901,-2.382,1732.24,5.4524,11573.33,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,4.0,SF11,150000,100.0,-119.4817,-2.4736,1732.24,5.4524,11573.33,443.8,0.5775,7,1000,hybrid_simulator_v3_aggregated
20,4.0,SF12,1000,100.0,-119.4352,-2.4271,1732.24,5.4524,11573.33,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,4.0,SF12,10000,100.0,-119.3045,-2.2964,1732.24,5.4524,11573.33,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,4.0,SF12,50000,100.0,-119.4192,-2.411,1732.24,5.4524,11573.33,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,4.0,SF12,100000,100.0,-119.6386,-2.6305,1732.24,5.4524,11573.33,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,4.0,SF12,150000,100.0,-119.43,-2.4218,1732.24,5.4524,11573.33,443.8,0.9912,4,1000,hybrid_simulator_v3_aggregated
20,4.0,DR8,1000,0.0001,-119.4316,21.6615,1732.24,5.4524,11573.33,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,4.0,DR8,10000,0.1916,-119.4791,21.614,1732.24,5.4524,11573.33,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,4.0,DR8,50000,13.9463,-119.3614,21.7316,1732.24,5.4524,11573.33,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,4.0,DR8,100000,53.3983,-119.5434,21.5496,1732.24,5.4524,11573.33,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,4.0,DR8,150000,82.7255,-119.4689,21.6241,1732.24,5.4524,11573.33,443.8,1.3144,3,1000,hybrid_simulator_v3_aggregated
20,4.0,DR9,1000,0.0024,-119.4381,21.6549,1732.24,5.4524,11573.33,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,4.0,DR9,10000,1.1235,-119.5108,21.5822,1732.24,5.4524,11573.33,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,4.0,DR9,50000,21.4406,-119.353,21.74,1732.24,5.4524,11573.33,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,4.0,DR9,100000,53.5428,-119.2812,21.8118,1732.24,5.4524,11573.33,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,4.0,DR9,150000,76.0514,-119.443,21.65,1732.24,5.4524,11573.33,443.8,0.7749,5,1000,hybrid_simulator_v3_aggregated
20,7.8,SF7,1000,100.0,-119.4042,-2.3961,1732.24,5.4524,22568.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,7.8,SF7,10000,100.0,-119.3328,-2.3246,1732.24,5.4524,22568.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,7.8,SF7,50000,100.0,-119.3429,-2.3348,1732.24,5.4524,22568.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,7.8,SF7,100000,100.0,-119.262,-2.2538,1732.24,5.4524,22568.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,7.8,SF7,150000,100.0,-119.4835,-2.4753,1732.24,5.4524,22568.0,443.8,0.0412,107,1000,hybrid_simulator_v3_aggregated
20,7.8,SF8,1000,100.0,-119.3926,-2.3845,1732.24,5.4524,22568.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,7.8,SF8,10000,100.0,-119.4766,-2.4685,1732.24,5.4524,22568.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,7.8,SF8,50000,100.0,-119.3738,-2.3656,1732.24,5.4524,22568.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,7.8,SF8,100000,100.0,-119.4335,-2.4253,1732.24,5.4524,22568.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,7.8,SF8,150000,100.0,-119.3061,-2.298,1732.24,5.4524,22568.0,443.8,0.0722,61,1000,hybrid_simulator_v3_aggregated
20,7.8,SF9,1000,100.0,-119.4821,-2.474,1732.24,5.4524,22568.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,7.8,SF9,10000,100.0,-119.3862,-2.3781,1732.24,5.4524,22568.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,7.8,SF9,50000,100.0,-119.6669,-2.6588,1732.24,5.4524,22568.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,7.8,SF9,100000,100.0,-119.3168,-2.3087,1732.24,5.4524,22568.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,7.8,SF9,150000,100.0,-119.5627,-2.5546,1732.24,5.4524,22568.0,443.8,0.1444,30,1000,hybrid_simulator_v3_aggregated
20,7.8,SF10,1000,100.0,-119.3724,-2.3643,1732.24,5.4524,22568.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
20,7.8,SF10,10000,100.0,-119.4996,-2.4915,1732.24,5.4524,22568.0,443.8,0.2888,15,1000,hybrid_simulator_v3_aggregated
